datetime,ghi,SZA,TOA,cams,lsasaf,era,merra
2013-01-03 17:00:00,1014.7019867549668,14.534761507740164,1360.859575132844,1098.6373,1121.375025,1011.80444,1116.5
2013-08-06 19:00:00,450.1264768728004,61.242698692427886,637.0807637798183,406.6291,489.45001,484.42667,455.625
2013-08-31 20:00:00,240.16779788838613,69.04486833281392,478.6326636519231,241.568,354.80001,352.1422,331.375
2013-10-24 21:00:00,63.59429989944696,76.60554420118557,319.3346027174104,18.344,9.975,24.942223,193.625
2013-01-20 11:00:00,95.02759381898454,69.16778928100304,499.0509735893066,182.7199,267.2,116.48,147.875
2013-11-18 14:00:00,866.0602061337356,23.858776954347007,1275.0227615108672,1044.3036,1047.375025,1048.2311,1013.0
2013-01-31 13:00:00,732.2295805739514,43.908665148808616,1008.385789493968,795.8344999999999,745.77503,669.7244,792.25
2013-07-19 19:00:00,262.9744846656612,64.08381220393977,576.0875986787408,368.832,427.97501,406.43555,399.0
2013-09-14 15:00:00,821.6676093514329,31.94999382491976,1143.9857956075025,935.4801,897.6500100000001,900.69336,834.0
2013-12-27 20:00:00,421.4908559577677,55.37818006269852,798.719094531322,436.5915,602.27502,514.4178,377.25
2013-02-01 17:00:00,1004.0949227373068,15.006577165537523,1351.548828414249,1100.6347,1102.525025,996.9067,1058.0
2013-01-13 21:00:00,51.92163355408388,67.48208657428584,537.9967823206747,33.7492,149.80000375,202.24,147.3125
2013-10-30 18:00:00,751.5844959778783,35.62955979355278,1123.8353346841309,897.4851,909.35001,848.99554,824.25
